"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/09/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/10/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/11/1997","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/12/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/13/1997","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/14/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/15/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/16/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/17/1997","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/18/1997","AQS","340130011","1","2.2","ppm","25","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/19/1997","AQS","340130011","1","3","ppm","34","","18","75.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/20/1997","AQS","340130011","1","2.3","ppm","26","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/21/1997","AQS","340130011","1","3.9","ppm","44","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/22/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/23/1997","AQS","340130011","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/24/1997","AQS","340130011","1","2.1","ppm","24","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/25/1997","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/26/1997","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/27/1997","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/28/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/29/1997","AQS","340130011","1","2.4","ppm","27","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"11/30/1997","AQS","340130011","1","2.7","ppm","31","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/01/1997","AQS","340130011","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/02/1997","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/03/1997","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/04/1997","AQS","340130011","1","2.1","ppm","24","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/05/1997","AQS","340130011","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/06/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/07/1997","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/08/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/09/1997","AQS","340130011","1","1.7","ppm","19","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/10/1997","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/11/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/12/1997","AQS","340130011","1","1.7","ppm","19","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/13/1997","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/14/1997","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/15/1997","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/16/1997","AQS","340130011","1","3","ppm","34","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/17/1997","AQS","340130011","1","4.3","ppm","49","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/18/1997","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/19/1997","AQS","340130011","1","1.7","ppm","19","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/20/1997","AQS","340130011","1","2.2","ppm","25","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/21/1997","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/22/1997","AQS","340130011","1","1.6","ppm","18","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/23/1997","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/24/1997","AQS","340130011","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/25/1997","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/26/1997","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/27/1997","AQS","340130011","1","1.6","ppm","18","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/28/1997","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/29/1997","AQS","340130011","1","2.9","ppm","33","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/30/1997","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"12/31/1997","AQS","340130011","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/01/1998","AQS","340130011","1","0.6","ppm","7","","19","79.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/02/1998","AQS","340130011","1","2.3","ppm","26","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/03/1998","AQS","340130011","1","2.3","ppm","26","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/04/1998","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/05/1998","AQS","340130011","1","2","ppm","23","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/06/1998","AQS","340130011","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/07/1998","AQS","340130011","1","2.2","ppm","25","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/08/1998","AQS","340130011","1","2","ppm","23","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/09/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/10/1998","AQS","340130011","1","1.5","ppm","17","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/11/1998","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/12/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/13/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/14/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/15/1998","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/16/1998","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/17/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/18/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/19/1998","AQS","340130011","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/20/1998","AQS","340130011","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/21/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/22/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/23/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/24/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/25/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/26/1998","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/27/1998","AQS","340130011","1","1.5","ppm","17","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/28/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/29/1998","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/30/1998","AQS","340130011","1","2","ppm","23","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"01/31/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/01/1998","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/02/1998","AQS","340130011","1","2.6","ppm","30","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/03/1998","AQS","340130011","1","1.6","ppm","18","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/04/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/05/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/06/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/07/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/08/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/09/1998","AQS","340130011","1","1.8","ppm","20","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/10/1998","AQS","340130011","1","2.6","ppm","30","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/11/1998","AQS","340130011","1","2.1","ppm","24","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/12/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/13/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/14/1998","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/15/1998","AQS","340130011","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/16/1998","AQS","340130011","1","1.5","ppm","17","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/17/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/18/1998","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/19/1998","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/20/1998","AQS","340130011","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/21/1998","AQS","340130011","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/22/1998","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/23/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/24/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/25/1998","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/26/1998","AQS","340130011","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/27/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"02/28/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/01/1998","AQS","340130011","1","1.4","ppm","16","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/02/1998","AQS","340130011","1","1.5","ppm","17","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/03/1998","AQS","340130011","1","1.6","ppm","18","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/04/1998","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/05/1998","AQS","340130011","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/06/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/07/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/08/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/09/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/10/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/11/1998","AQS","340130011","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/12/1998","AQS","340130011","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/13/1998","AQS","340130011","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/14/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/15/1998","AQS","340130011","1","0.6","ppm","7","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/16/1998","AQS","340130011","1","0.7","ppm","8","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/17/1998","AQS","340130011","1","1.1","ppm","13","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
"03/18/1998","AQS","340130011","1","0.8","ppm","9","","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","013","Essex","40.7266676432749","-74.1437406427703"
