"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/14/2015","AQS","130890003","1","26.9","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/15/2015","AQS","130890003","1","34.9","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/16/2015","AQS","130890003","1","24.1","ppb","23","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/17/2015","AQS","130890003","1","26.4","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/18/2015","AQS","130890003","1","18.3","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/19/2015","AQS","130890003","1","15","ppb","14","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/20/2015","AQS","130890003","1","13.8","ppb","12","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/21/2015","AQS","130890003","1","37","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/23/2015","AQS","130890003","1","36.9","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/24/2015","AQS","130890003","1","33.6","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"04/25/2015","AQS","130890003","1","31.3","ppb","29","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
