year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2016,12,29,37.5,29.4,8.3,5.1,0.0,0,1,0,0,0,0
2016,12,30,36.8,25.2,10.0,12.5,0.36,0,0,1,0,0,0
2016,12,31,35.4,18.8,10.0,11.1,0.0,0,0,0,0,0,0
2017,01,01,44.5,23.0,10.0,9.3,0.0,0,0,0,0,0,0
2017,01,02,37.7,28.5,8.5,6.1,0.0,0,1,1,0,0,0
2017,01,03,40.8,39.6,3.5,11.3,0.34,0,1,0,0,0,0
2017,01,04,45.0,38.5,7.7,10.8,0.38,0,1,0,0,0,0
2017,01,05,31.8,8.6,10.0,13.9,0.0,0,0,0,0,0,0
2017,01,06,30.4,16.8,8.2,7.2,0.06,0,0,1,0,0,0
2017,01,07,23.6,11.1,6.4,12.0,0.28,1,0,1,0,0,0
2017,01,08,20.4,7.1,9.1,12.8,0.04,0,0,1,0,0,0
2017,01,09,18.0,2.0,10.0,7.4,0.0,0,0,0,0,0,0
2017,01,10,24.0,13.3,10.0,3.3,0.0,0,0,0,0,0,0
2017,01,11,44.5,37.3,9.4,8.4,0.3,0,1,0,0,0,0
2017,01,12,54.7,48.2,8.7,10.2,0.36,0,1,0,0,0,0
2017,01,13,53.1,37.9,10.0,11.4,0.09,0,0,0,0,0,0
2017,01,14,31.6,16.4,8.6,7.4,0.0,0,0,1,0,0,0
2017,01,15,33.4,24.1,9.0,5.9,0.1,0,0,1,0,0,0
2017,01,16,34.0,20.2,10.0,4.8,0.0,0,0,0,0,0,0
2017,01,17,39.8,29.0,7.6,5.6,0.0,0,1,0,0,0,0
2017,01,18,40.2,38.2,5.2,8.6,0.57,0,1,0,0,0,0
2017,01,19,42.6,35.8,10.0,5.9,0.04,0,1,0,0,0,0
2017,01,20,42.1,33.4,9.2,4.0,0.0,0,1,0,0,0,0
2017,01,21,43.8,41.4,5.3,5.4,0.14,0,1,0,0,0,0
2017,01,22,45.9,44.4,2.2,5.2,0.0,1,1,0,0,0,0
2017,01,23,43.4,36.2,9.3,17.4,0.0,0,1,1,0,0,0
2017,01,24,37.7,35.0,5.3,16.9,1.64,0,1,1,0,0,0
2017,01,25,42.6,30.9,9.8,14.0,0.38,0,1,1,0,0,0
2017,01,26,47.5,35.1,9.7,8.7,0.0,0,1,0,0,0,0
2017,01,27,42.1,24.7,10.0,17.0,0.03,0,0,1,0,0,0
2017,01,28,36.6,21.6,10.0,13.8,0.0,0,0,1,0,0,0
2017,01,29,37.2,19.9,10.0,8.9,0.0,0,0,0,0,0,0
2017,01,30,34.7,15.3,10.0,9.2,0.0,0,0,0,0,0,0
2017,01,31,29.8,16.4,8.2,5.8,0.0,0,0,1,0,0,0
2017,02,01,37.9,26.8,9.6,8.3,0.03,0,0,0,0,0,0
2017,02,02,39.4,23.2,10.0,10.0,0.0,0,0,0,0,0,0
2017,02,03,31.2,11.3,10.0,8.4,0.0,0,0,0,0,0,0
2017,02,04,28.4,5.0,10.0,12.5,0.0,0,0,0,0,0,0
2017,02,05,34.0,14.4,10.0,8.4,0.0,0,0,0,0,0,0
2017,02,06,42.0,20.5,10.0,8.5,0.0,0,0,0,0,0,0
2017,02,07,38.2,33.8,7.0,5.5,0.04,0,1,0,0,0,0
2017,02,08,46.4,39.7,4.9,7.1,0.27,1,1,0,0,0,0
2017,02,09,34.9,25.0,6.1,16.4,0.21,0,1,1,0,0,0
2017,02,10,24.0,7.0,10.0,13.4,0.6,0,0,0,0,0,0
2017,02,11,35.9,21.7,10.0,4.8,0.0,0,0,0,0,0,0
2017,02,12,35.9,29.3,6.5,6.4,0.08,0,1,1,0,0,0
2017,02,13,35.8,25.9,9.7,16.3,0.35,0,1,1,0,0,0
2017,02,14,32.8,19.0,10.0,9.1,0.0,0,0,0,0,0,0
2017,02,15,38.3,29.3,9.9,5.6,0.0,0,1,0,0,0,0
2017,02,16,34.7,18.4,10.0,15.8,0.0,0,0,0,0,0,0
2017,02,17,33.1,13.9,10.0,11.8,0.0,0,0,0,0,0,0
2017,02,18,43.8,22.3,10.0,6.2,0.0,0,0,0,0,0,0
2017,02,19,56.9,33.1,10.0,7.4,0.0,0,0,0,0,0,0
2017,02,20,52.0,25.6,10.0,10.8,0.0,0,0,0,0,0,0
2017,02,21,39.3,20.7,10.0,7.3,0.0,0,0,0,0,0,0
2017,02,22,46.0,35.4,10.0,5.5,0.0,0,0,0,0,0,0
2017,02,23,51.4,44.8,7.8,4.5,0.0,1,1,0,0,0,0
2017,02,24,61.3,51.3,10.0,5.4,0.0,0,0,0,0,0,0
2017,02,25,58.8,53.3,8.4,6.5,0.0,1,1,0,0,1,0
2017,02,26,43.3,25.5,9.7,15.0,0.54,0,1,0,0,1,0
2017,02,27,40.9,19.5,10.0,8.7,0.0,0,0,0,0,0,0
2017,02,28,50.3,36.7,9.1,4.2,0.0,0,1,0,0,0,0
2017,03,01,58.3,53.5,8.6,6.9,0.0,0,1,0,0,1,0
2017,03,02,54.4,29.9,10.0,21.8,0.16,0,1,0,0,0,0
2017,03,03,35.8,9.1,10.0,12.6,0.0,0,0,0,0,0,0
2017,03,04,26.7,2.7,10.0,15.8,0.0,0,0,0,0,0,0
2017,03,05,23.5,-9.5,10.0,12.0,0.0,0,0,0,0,0,0
2017,03,06,32.0,5.7,10.0,5.7,0.0,0,0,0,0,0,0
2017,03,07,45.3,35.9,9.1,3.7,0.01,0,1,0,0,0,0
2017,03,08,55.1,37.1,9.9,10.0,0.08,0,1,0,0,0,0
2017,03,09,56.8,14.4,10.0,13.4,0.0,0,0,0,0,0,0
2017,03,10,41.2,24.2,7.5,12.7,0.0,1,0,1,0,0,0
2017,03,11,25.4,4.5,10.0,16.6,0.26,0,0,1,0,0,0
2017,03,12,25.7,5.4,10.0,13.6,0.0,0,0,0,0,0,0
2017,03,13,27.3,3.6,10.0,8.0,0.0,0,0,0,0,0,0
2017,03,14,30.2,24.6,3.5,16.3,0.36,0,1,1,0,1,0
2017,03,15,24.1,11.2,9.6,18.2,0.79,0,0,1,0,0,0
2017,03,16,30.0,11.4,10.0,14.6,0.0,0,0,0,0,0,0
2017,03,17,36.2,14.3,10.0,9.9,0.0,0,0,0,0,0,0
2017,03,18,35.6,23.5,8.6,6.6,0.0,0,1,1,0,0,0
2017,03,19,38.7,25.7,9.8,12.4,0.05,0,0,0,0,0,0
2017,03,20,42.8,16.5,10.0,9.4,0.0,0,0,0,0,0,0
2017,03,21,49.7,24.4,10.0,6.1,0.0,0,0,0,0,0,0
2017,03,22,42.0,13.6,10.0,15.3,0.0,0,1,0,0,0,0
2017,03,23,31.4,0.2,10.0,10.3,0.0,0,0,0,0,0,0
2017,03,24,42.3,20.9,10.0,8.6,0.0,0,0,0,0,0,0
2017,03,25,53.3,37.2,9.9,7.4,0.0,0,1,0,0,0,0
2017,03,26,42.4,35.3,9.9,8.7,0.05,0,1,0,0,0,0
2017,03,27,44.2,41.7,4.1,5.1,0.05,0,1,0,0,0,0
2017,03,28,46.6,44.5,4.6,6.0,0.39,0,1,0,0,0,0
2017,03,29,48.8,37.1,9.0,11.5,0.79,0,1,0,0,0,0
2017,03,30,44.5,24.1,10.0,8.9,0.0,0,0,0,0,0,0
2017,03,31,41.4,35.7,5.6,8.0,0.64,0,1,0,0,0,0
2017,04,01,41.3,35.9,7.2,14.8,1.46,0,1,0,0,0,0
2017,04,02,50.5,30.5,10.0,10.3,0.02,0,0,0,0,0,0
2017,04,03,53.9,32.7,10.0,4.8,0.0,0,0,0,0,0,0
2017,04,04,50.9,46.1,5.7,7.9,1.22,0,1,0,0,0,0
2017,04,05,51.5,45.3,5.9,3.7,0.04,0,0,0,0,0,0
2017,04,06,45.2,41.8,6.5,10.1,0.06,0,1,0,0,1,0
2017,04,07,47.2,37.4,9.9,14.0,0.7,0,1,0,0,0,0
2017,04,08,46.7,23.5,10.0,16.0,0.0,0,1,0,0,0,0
2017,04,09,53.7,22.2,10.0,6.9,0.0,0,0,0,0,0,0
2017,04,10,62.2,36.3,10.0,7.2,0.0,0,0,0,0,0,0
2017,04,11,70.1,46.6,10.0,8.4,0.0,0,0,0,0,0,0
2017,04,12,69.5,50.1,10.0,5.5,0.0,0,1,0,0,1,0
2017,04,13,58.9,31.6,10.0,11.9,0.03,0,0,0,0,0,0
2017,04,14,55.2,28.4,10.0,6.9,0.0,0,0,0,0,0,0
2017,04,15,55.5,38.9,10.0,6.1,0.0,0,0,0,0,0,0
2017,04,16,69.6,55.2,10.0,11.6,0.0,0,1,0,0,0,0
2017,04,17,70.5,46.6,10.0,12.4,0.05,0,0,0,0,0,0
2017,04,18,57.9,32.5,10.0,11.8,0.0,0,0,0,0,0,0
2017,04,19,48.9,39.6,10.0,9.4,0.0,0,0,0,0,0,0
2017,04,20,55.3,47.5,9.5,3.6,0.04,0,1,0,0,0,0
2017,04,21,52.8,48.6,8.5,7.4,0.05,0,1,0,0,0,0
2017,04,22,52.8,48.0,8.6,7.4,0.01,0,1,0,0,0,0
2017,04,23,54.2,36.7,10.0,7.7,0.04,0,0,0,0,0,0
2017,04,24,53.3,42.5,10.0,3.7,0.0,0,1,0,0,0,0
2017,04,25,54.0,47.5,8.7,11.1,0.01,0,1,0,0,0,0
2017,04,26,55.7,54.4,7.0,10.6,0.93,0,1,0,0,0,0
2017,04,27,61.6,57.6,6.1,4.1,0.04,0,1,0,0,0,0
2017,04,28,66.9,53.6,4.4,6.5,0.0,1,1,0,0,0,0
2017,04,29,75.5,56.5,10.0,10.7,0.16,0,1,0,0,1,0
2017,04,30,63.8,45.1,10.0,10.2,0.0,0,0,0,0,0,0
2017,05,01,57.0,50.8,7.2,5.3,0.0,0,0,0,0,0,0
2017,05,02,72.2,55.0,10.0,14.5,0.0,0,1,0,0,0,0
2017,05,03,63.4,34.8,10.0,14.3,0.0,0,0,0,0,0,0
2017,05,04,54.5,31.5,10.0,8.9,0.0,0,0,0,0,0,0
2017,05,05,55.1,49.9,8.0,9.4,0.01,0,1,0,0,1,0
2017,05,06,60.3,55.3,6.6,8.9,3.14,0,1,0,0,0,0
2017,05,07,53.7,42.2,10.0,12.8,0.1,0,1,0,0,0,0
2017,05,08,51.3,33.2,10.0,10.1,0.0,0,0,0,0,0,0
2017,05,09,54.4,31.4,10.0,6.6,0.0,0,0,0,0,0,0
2017,05,10,55.3,38.4,10.0,5.2,0.0,0,0,0,0,0,0
2017,05,11,54.4,38.1,10.0,5.5,0.0,0,0,0,0,0,0
2017,05,12,54.2,41.9,10.0,5.5,0.0,0,0,0,0,0,0
2017,05,13,50.8,46.4,6.5,8.9,0.16,0,1,0,0,0,0
2017,05,14,53.3,45.2,8.4,12.3,1.63,0,1,0,0,0,0
2017,05,15,60.6,41.4,10.0,16.1,0.09,0,1,0,0,0,0
2017,05,16,66.8,44.4,10.0,8.1,0.0,0,0,0,0,0,0
2017,05,17,75.5,53.4,10.0,8.5,0.0,0,0,0,0,0,0
2017,05,18,83.9,62.9,10.0,10.9,0.0,0,0,0,0,0,0
2017,05,19,84.7,63.6,10.0,12.5,0.0,0,0,0,0,0,0
2017,05,20,65.5,46.0,10.0,11.1,0.0,0,1,0,0,0,0
2017,05,21,58.7,39.0,10.0,6.2,0.0,0,0,0,0,0,0
2017,05,22,57.0,51.6,6.9,4.8,0.15,0,1,0,0,0,0
2017,05,23,62.3,53.0,9.5,5.5,0.55,0,1,0,0,0,0
2017,05,24,63.5,51.0,10.0,4.7,0.04,0,1,0,0,0,0
2017,05,25,58.1,54.8,5.7,8.3,0.12,0,1,0,0,0,0
2017,05,26,62.9,56.1,8.1,9.7,0.98,0,1,0,0,1,0
2017,05,27,67.5,54.3,10.0,6.4,0.15,0,0,0,0,0,0
2017,05,28,64.6,56.5,9.2,5.7,0.0,0,0,0,0,0,0
2017,05,29,59.7,53.1,9.8,6.5,0.09,0,1,0,0,0,0
2017,05,30,57.0,53.5,9.2,6.1,0.05,0,1,0,0,0,0
2017,05,31,63.9,58.8,5.8,5.7,0.21,0,1,0,0,0,0
2017,06,01,71.2,55.2,9.9,7.1,0.02,0,1,0,0,1,0
2017,06,02,70.2,41.5,10.0,8.9,0.0,0,0,0,0,0,0
2017,06,03,65.3,41.2,10.0,10.1,0.03,0,1,0,0,0,0
2017,06,04,64.7,43.3,10.0,5.4,0.0,0,1,0,0,0,0
2017,06,05,63.3,59.3,6.6,5.4,0.15,0,1,0,0,1,0
2017,06,06,58.4,55.0,7.2,8.2,0.03,0,1,0,0,0,0
2017,06,07,58.6,47.6,9.8,7.9,0.02,0,1,0,0,0,0
2017,06,08,62.3,49.0,10.0,5.6,0.0,0,0,0,0,0,0
2017,06,09,67.0,46.3,10.0,6.7,0.0,0,0,0,0,0,0
2017,06,10,76.2,52.8,10.0,9.6,0.0,0,0,0,0,0,0
2017,06,11,81.8,58.5,10.0,9.9,0.0,0,0,0,0,0,0
2017,06,12,85.1,60.9,10.0,7.9,0.0,0,0,0,0,0,0
2017,06,13,87.3,62.3,10.0,8.8,0.0,0,0,0,0,0,0
2017,06,14,79.5,63.3,9.8,7.6,0.17,0,1,0,0,0,0
2017,06,15,70.2,53.7,10.0,6.1,0.0,0,0,0,0,0,0
2017,06,16,66.5,59.9,9.8,6.4,0.0,0,0,0,0,0,0
2017,06,17,67.3,65.3,5.7,5.4,0.0,0,1,0,0,0,0
2017,06,18,75.6,70.4,6.2,6.2,1.24,1,1,0,0,0,0
2017,06,19,81.3,71.6,9.2,13.6,0.0,0,1,0,0,1,0
2017,06,20,75.5,62.4,9.8,11.0,1.53,0,1,0,0,0,0
2017,06,21,78.3,57.6,10.0,9.3,0.02,0,0,0,0,0,0
2017,06,22,75.8,59.2,10.0,6.8,0.0,0,0,0,0,0,0
2017,06,23,80.8,70.3,10.0,9.6,0.0,0,1,0,0,1,0
2017,06,24,79.4,65.9,8.6,10.7,1.89,0,1,0,0,1,0
2017,06,25,78.1,57.1,10.0,7.3,0.08,0,0,0,0,0,0
2017,06,26,74.3,49.4,10.0,9.2,0.0,0,0,0,0,0,0
2017,06,27,71.1,53.2,9.9,7.5,0.14,0,1,0,0,0,0
2017,06,28,70.3,49.3,10.0,7.2,0.01,0,0,0,0,0,0
2017,06,29,75.3,56.7,10.0,10.3,0.0,0,0,0,0,0,0
2017,06,30,80.5,64.0,10.0,12.9,0.0,0,0,0,0,0,0
2017,07,01,80.4,70.6,9.5,8.8,0.0,0,1,0,0,1,0
2017,07,02,78.3,66.9,9.9,8.7,0.47,0,0,0,0,0,0
2017,07,03,82.4,62.3,10.0,7.9,0.0,0,1,0,0,1,0
2017,07,04,78.5,59.7,10.0,6.1,0.0,0,0,0,0,1,0
2017,07,05,77.3,57.1,10.0,6.0,0.0,0,0,0,0,0,0
2017,07,06,73.9,60.9,10.0,5.7,0.0,0,1,0,0,0,0
2017,07,07,72.8,67.1,7.7,7.3,0.24,0,1,0,0,1,0
2017,07,08,77.9,66.6,9.7,9.8,1.91,0,1,0,0,0,0
2017,07,09,77.1,54.4,10.0,8.2,0.0,0,0,0,0,0,0
2017,07,10,76.5,56.5,10.0,7.7,0.0,0,0,0,0,0,0
2017,07,11,79.9,67.7,10.0,8.8,0.0,0,1,0,0,1,0
2017,07,12,82.8,69.4,10.0,8.6,0.04,0,0,0,0,0,0
2017,07,13,84.4,71.0,9.8,8.9,0.01,0,1,0,0,0,0
2017,07,14,70.8,67.8,8.4,5.9,0.16,0,1,0,0,1,0
2017,07,15,74.4,66.3,7.3,7.0,0.18,0,1,0,0,0,0
2017,07,16,77.6,62.0,10.0,6.0,0.01,0,0,0,0,0,0
2017,07,17,78.3,67.2,10.0,5.9,0.0,0,0,0,0,0,0
2017,07,18,79.8,70.6,10.0,5.4,0.0,0,0,0,0,1,0
2017,07,19,84.1,68.2,9.9,8.6,0.0,0,0,0,0,0,0
2017,07,20,87.5,68.0,9.9,7.2,0.0,0,1,0,0,0,0
2017,07,21,83.5,67.1,10.0,7.5,0.0,0,1,0,0,0,0
2017,07,22,85.2,63.9,10.0,6.7,0.0,0,1,0,0,0,0
2017,07,23,75.2,68.7,8.2,4.5,0.44,0,1,0,0,0,0
2017,07,24,71.4,64.7,8.9,10.4,0.32,0,1,0,0,0,0
2017,07,25,66.6,59.8,9.7,6.2,0.58,0,1,0,0,1,0
2017,07,26,70.8,56.3,10.0,7.4,0.01,0,0,0,0,0,0
2017,07,27,71.4,62.5,10.0,5.7,0.0,0,1,0,0,0,0
2017,07,28,77.5,68.3,9.5,3.9,0.0,0,0,0,0,0,0
2017,07,29,73.5,57.9,10.0,13.2,0.0,0,1,0,0,0,0
2017,07,30,72.4,50.5,10.0,9.1,0.0,0,0,0,0,0,0
2017,07,31,76.9,56.1,10.0,5.0,0.0,0,0,0,0,0,0
2017,08,01,80.8,62.3,10.0,4.4,0.0,0,0,0,0,0,0
2017,08,02,78.0,66.7,9.7,4.9,0.0,0,1,0,0,1,0
2017,08,03,75.9,67.1,8.8,3.8,0.99,0,1,0,0,1,0
2017,08,04,77.2,68.2,9.7,6.4,0.86,0,1,0,0,1,0
2017,08,05,75.8,66.0,9.7,9.3,0.64,0,1,0,0,1,0
2017,08,06,70.8,52.7,10.0,8.4,0.0,0,0,0,0,0,0
2017,08,07,67.9,59.5,8.2,4.8,0.0,0,1,0,0,0,0
2017,08,08,70.3,62.2,9.6,6.7,0.65,0,1,0,0,0,0
2017,08,09,75.1,57.3,10.0,4.3,0.0,0,0,0,0,0,0
2017,08,10,76.0,59.4,9.9,4.5,0.0,0,0,0,0,0,0
2017,08,11,74.7,60.5,10.0,5.2,0.0,0,1,0,0,0,0
2017,08,12,71.9,64.8,10.0,4.8,0.13,0,1,0,0,1,0
2017,08,13,76.6,64.8,10.0,7.4,0.12,0,0,0,0,0,0
2017,08,14,75.6,61.8,10.0,5.1,0.0,0,0,0,0,0,0
2017,08,15,72.6,68.3,8.6,4.0,0.33,0,1,0,0,0,0
2017,08,16,76.5,65.6,7.9,6.3,0.18,0,0,0,0,0,0
2017,08,17,75.4,60.6,10.0,7.1,0.0,0,0,0,0,0,0
2017,08,18,76.8,73.0,7.8,4.8,0.06,0,1,0,0,1,0
2017,08,19,79.3,68.1,9.9,6.9,0.62,0,0,0,0,0,0
2017,08,20,77.5,60.7,10.0,9.0,0.0,0,0,0,0,0,0
2017,08,21,78.0,62.9,10.0,5.8,0.0,0,0,0,0,0,0
2017,08,22,80.5,71.3,9.3,10.0,0.0,0,0,0,0,0,0
2017,08,23,78.2,63.9,9.3,10.4,0.7,0,1,0,0,1,0
2017,08,24,74.0,52.3,10.0,6.7,0.0,0,0,0,0,0,0
2017,08,25,71.2,52.0,10.0,6.7,0.0,0,0,0,0,0,0
2017,08,26,70.1,49.9,10.0,6.3,0.0,0,0,0,0,0,0
2017,08,27,69.0,50.4,10.0,6.1,0.0,0,0,0,0,0,0
2017,08,28,70.0,53.3,10.0,7.1,0.0,0,0,0,0,0,0
2017,08,29,67.1,56.3,9.6,9.0,0.0,0,1,0,0,0,0
2017,08,30,67.9,55.2,9.9,10.6,0.3,0,1,0,0,0,0
2017,08,31,71.7,58.5,10.0,9.0,0.0,0,1,0,0,0,0
2017,09,01,65.1,41.2,10.0,11.7,0.03,0,0,0,0,0,0
2017,09,02,61.4,45.7,10.0,7.6,0.0,0,1,0,0,0,0
2017,09,03,63.6,59.0,6.7,8.3,0.77,0,1,0,0,0,0
2017,09,04,69.3,56.3,10.0,9.3,0.31,0,0,0,0,0,0
2017,09,05,75.7,63.5,10.0,8.7,0.0,0,1,0,0,1,0
2017,09,06,67.8,62.2,9.1,8.6,0.06,0,1,0,0,0,0
2017,09,07,64.7,56.5,8.7,8.6,0.38,0,1,0,0,0,0
2017,09,08,64.7,49.9,10.0,8.1,0.03,0,0,0,0,0,0
2017,09,09,63.1,47.6,10.0,9.2,0.0,0,0,0,0,0,0
2017,09,10,64.0,48.2,10.0,9.5,0.0,0,0,0,0,0,0
2017,09,11,66.2,46.7,10.0,5.8,0.0,0,0,0,0,0,0
2017,09,12,70.0,51.8,10.0,3.7,0.0,0,0,0,0,0,0
2017,09,13,70.2,59.8,9.6,5.6,0.0,0,1,0,0,0,0
2017,09,14,74.5,67.2,9.0,5.6,0.17,0,0,0,0,0,0
2017,09,15,74.8,64.2,10.0,4.5,0.0,0,0,0,0,0,0
2017,09,16,74.1,67.4,7.8,4.3,0.0,0,0,0,0,0,0
2017,09,17,73.1,66.7,6.5,3.2,0.0,0,0,0,0,0,0
2017,09,18,71.2,65.4,9.3,6.0,0.0,0,1,0,0,0,0
2017,09,19,73.2,65.6,9.9,12.5,0.0,0,1,0,0,0,0
2017,09,20,74.9,63.9,10.0,15.5,0.04,0,1,0,0,0,0
2017,09,21,76.9,62.3,10.0,10.5,0.0,0,0,0,0,0,0
2017,09,22,75.0,55.0,10.0,12.4,0.0,0,0,0,0,0,0
2017,09,23,78.2,52.2,10.0,10.6,0.0,0,0,0,0,0,0
2017,09,24,79.2,59.0,10.0,4.7,0.0,0,0,0,0,0,0
2017,09,25,79.1,65.3,9.9,3.1,0.0,0,0,0,0,0,0
2017,09,26,74.0,65.9,10.0,3.5,0.0,0,0,0,0,0,0
2017,09,27,77.3,68.1,10.0,5.4,0.0,0,0,0,0,0,0
2017,09,28,75.5,59.8,10.0,11.9,0.0,0,0,0,0,0,0
2017,09,29,62.7,43.4,10.0,7.7,0.0,0,0,0,0,0,0
2017,09,30,61.1,47.2,10.0,9.4,0.0,0,1,0,0,0,0
2017,10,01,58.2,44.2,10.0,8.6,0.0,0,0,0,0,0,0
2017,10,02,61.3,41.2,10.0,5.0,0.0,0,0,0,0,0,0
2017,10,03,61.8,49.0,10.0,4.9,0.0,0,0,0,0,0,0
2017,10,04,63.5,51.3,10.0,6.7,0.0,0,0,0,0,0,0
2017,10,05,71.7,57.9,10.0,10.7,0.0,0,0,0,0,0,0
2017,10,06,74.3,62.8,9.9,6.5,0.0,0,1,0,0,0,0
2017,10,07,73.7,64.6,10.0,3.3,0.0,0,0,0,0,0,0
2017,10,08,75.1,69.5,9.7,10.9,0.0,0,1,0,0,0,0
2017,10,09,75.2,72.0,8.6,7.2,0.23,0,1,0,0,0,0
2017,10,10,75.1,64.2,9.8,8.0,0.25,0,1,0,0,0,0
2017,10,11,70.2,59.0,9.9,6.3,0.0,0,1,0,0,0,0
2017,10,12,62.5,52.8,9.8,10.7,0.06,0,1,0,0,0,0
2017,10,13,58.5,48.0,10.0,8.3,0.05,0,0,0,0,0,0
2017,10,14,65.4,60.5,7.3,5.6,0.1,0,1,0,0,0,0
2017,10,15,68.7,62.6,9.4,7.2,0.0,0,1,0,0,0,0
2017,10,16,61.9,50.1,10.0,12.8,0.01,0,1,0,0,0,0
2017,10,17,50.9,31.2,10.0,7.4,0.0,0,0,0,0,0,0
2017,10,18,56.9,40.5,10.0,6.0,0.0,0,0,0,0,0,0
2017,10,19,61.4,44.5,10.0,8.0,0.0,0,0,0,0,0,0
2017,10,20,64.7,39.5,10.0,9.5,0.0,0,0,0,0,0,0
2017,10,21,65.4,37.7,10.0,2.9,0.0,0,0,0,0,0,0
2017,10,22,63.0,47.5,10.0,4.1,0.0,0,0,0,0,0,0
2017,10,23,66.5,60.3,10.0,4.6,0.0,0,0,0,0,0,0
2017,10,24,70.4,66.0,9.5,11.5,0.0,0,1,0,0,1,0
2017,10,25,63.7,52.5,9.9,5.2,0.21,0,1,0,0,0,0
2017,10,26,56.2,39.6,10.0,9.3,0.0,0,1,0,0,0,0
2017,10,27,52.8,36.6,10.0,6.3,0.0,0,0,0,0,0,0
2017,10,28,59.0,45.9,10.0,5.7,0.0,0,0,0,0,0,0
2017,10,29,63.8,60.7,7.2,7.9,0.01,0,1,0,0,0,0
2017,10,30,56.7,46.2,7.7,15.0,4.07,0,1,0,0,0,0
2017,10,31,51.6,33.3,10.0,11.4,0.22,0,0,0,0,0,0
2017,11,01,48.8,32.9,10.0,5.3,0.0,0,0,0,0,0,0
2017,11,02,62.9,54.0,10.0,5.0,0.0,0,0,0,0,0,0
2017,11,03,66.5,58.2,10.0,7.9,0.0,0,0,0,0,0,0
2017,11,04,51.9,36.2,10.0,9.0,0.0,0,0,0,0,0,0
2017,11,05,55.9,50.1,8.2,6.0,0.02,0,1,0,0,0,0
2017,11,06,62.9,58.7,9.3,8.7,0.03,0,1,0,0,0,0
2017,11,07,46.3,35.2,9.3,10.6,0.0,0,1,0,0,0,0
2017,11,08,42.9,35.7,9.4,11.6,0.69,0,1,0,0,0,0
2017,11,09,45.4,37.6,10.0,6.0,0.0,0,1,0,0,0,0
2017,11,10,42.9,26.6,10.0,14.3,0.01,0,1,0,0,0,0
2017,11,11,30.0,7.4,10.0,9.2,0.0,0,0,0,0,0,0
2017,11,12,35.6,16.7,10.0,4.5,0.0,0,0,0,0,0,0
2017,11,13,42.3,31.0,9.3,7.0,0.0,0,1,0,0,0,0
2017,11,14,41.6,31.0,10.0,9.1,0.09,0,0,0,0,0,0
2017,11,15,42.2,33.2,10.0,6.9,0.0,0,0,0,0,0,0
2017,11,16,52.0,42.5,9.5,9.3,0.15,0,1,0,0,0,0
2017,11,17,45.0,25.7,10.0,13.9,0.0,0,0,0,0,0,0
2017,11,18,40.5,25.4,9.7,4.3,0.0,0,1,0,0,0,0
2017,11,19,52.5,41.4,9.5,14.1,0.37,0,1,0,0,0,0
2017,11,20,42.0,25.8,10.0,12.5,0.01,0,1,1,0,0,0
2017,11,21,45.8,27.7,10.0,9.4,0.0,0,0,0,0,0,0
2017,11,22,49.6,39.3,9.7,6.7,0.03,0,1,0,0,0,0
2017,11,23,37.5,19.5,10.0,9.2,0.09,0,0,0,0,0,0
2017,11,24,39.3,22.0,10.0,4.7,0.0,0,0,0,0,0,0
2017,11,25,45.1,30.8,10.0,5.4,0.0,0,0,0,0,0,0
2017,11,26,48.2,29.7,10.0,10.5,0.0,0,0,0,0,0,0
2017,11,27,43.7,24.4,10.0,9.6,0.0,0,0,0,0,0,0
2017,11,28,42.8,29.2,10.0,6.4,0.0,0,0,0,0,0,0
2017,11,29,52.6,37.5,10.0,10.8,0.0,0,0,0,0,0,0
2017,11,30,43.3,29.5,10.0,5.8,0.0,0,0,0,0,0,0
2017,12,01,48.7,37.3,10.0,7.3,0.02,0,1,0,0,0,0
2017,12,02,41.5,29.0,10.0,4.0,0.0,0,0,0,0,0,0
2017,12,03,44.2,36.0,10.0,4.0,0.0,0,0,0,0,0,0
2017,12,04,41.4,36.2,8.0,3.8,0.0,1,0,0,0,0,0
2017,12,05,54.4,46.3,10.0,7.3,0.0,0,1,0,0,0,0
2017,12,06,49.5,34.3,9.0,11.9,0.31,0,1,0,0,0,0
2017,12,07,39.6,19.0,10.0,10.3,0.0,0,0,0,0,0,0
2017,12,08,36.8,19.0,10.0,7.1,0.0,0,0,0,0,0,0
2017,12,09,33.6,21.2,6.3,7.2,0.0,1,0,1,0,0,0
2017,12,10,33.0,24.7,8.5,9.4,0.37,0,0,1,0,0,0
2017,12,11,36.3,23.3,10.0,8.4,0.0,0,0,0,0,0,0
2017,12,12,43.0,31.6,10.0,6.9,0.0,0,1,0,0,0,0
2017,12,13,28.2,7.8,10.0,18.0,0.0,0,0,0,0,0,0
2017,12,14,27.3,15.6,7.7,10.0,0.06,0,0,1,0,0,0
2017,12,15,23.5,9.0,8.6,5.2,0.02,0,0,1,0,0,0
2017,12,16,27.3,19.4,9.4,9.6,0.1,0,0,1,0,0,0
2017,12,17,35.2,23.7,10.0,4.3,0.0,0,0,0,0,0,0
2017,12,18,39.0,30.7,9.4,4.8,0.04,0,1,1,0,0,0
2017,12,19,48.2,35.7,9.6,9.9,0.0,0,1,0,0,0,0
2017,12,20,46.7,25.2,10.0,12.3,0.0,0,0,0,0,0,0
