Date,stn,wban,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
1985-05-13,722950,23174,59.8,24,47.2,24,1016.1,24,1012.4,24,12.0,24,6.3,24,15.0,999.9,67.8,,53.1,*,0.0,D,999.9,0,0,0,0,0,0
1985-05-14,722950,23174,60.6,24,49.3,24,1013.9,24,1010.2,24,7.5,24,6.6,24,15.0,999.9,68.2,,53.2,,0.0,D,999.9,0,0,0,0,0,0
1985-05-15,725020,14734,58.8,24,46.5,24,1023.8,24,1022.7,24,12.6,24,7.9,24,14.0,999.9,64.9,*,53.1,,0.0,D,999.9,0,0,0,0,0,0
1985-05-16,725030,14732,62.1,24,51.5,24,1015.5,24,1014.3,24,11.8,24,10.8,24,18.1,24.1,71.1,*,50.0,,0.0,G,999.9,0,0,0,0,0,0
1985-05-17,727410,99999,51.7,8,41.0,8,1015.1,8,959.3,8,10.7,8,8.1,8,15.0,999.9,63.0,*,39.9,,0.0,D,999.9,0,0,0,0,0,0
1985-05-18,727410,99999,54.3,7,40.4,7,1010.2,7,954.8,7,9.9,7,5.9,7,9.9,999.9,66.9,,39.9,,0.05,G,999.9,0,1,0,0,0,0
1985-05-19,725030,14732,57.3,24,38.0,24,1006.5,24,1005.3,24,17.2,24,16.7,24,22.9,28.9,66.9,,48.9,,0.12,G,999.9,0,0,0,0,0,0
1985-05-20,727410,99999,52.2,7,35.6,7,1008.0,7,952.9,7,9.9,7,5.9,7,9.9,999.9,71.1,,37.0,,0.0,G,999.9,0,0,0,0,0,0
1985-05-21,727410,99999,50.0,7,33.1,7,1019.9,7,964.4,7,10.7,7,2.7,7,6.0,999.9,62.1,*,33.1,,0.0,D,999.9,0,0,0,0,0,0
1985-05-22,727410,99999,57.9,7,39.3,7,1021.1,7,965.3,7,9.9,7,2.7,7,6.0,999.9,70.0,*,34.0,,0.0,D,999.9,0,0,0,0,0,0
1985-05-23,727410,99999,63.7,7,44.2,7,1018.1,7,962.8,7,9.9,7,2.6,7,5.1,999.9,75.0,*,39.0,,0.0,D,999.9,0,0,0,0,0,0
1985-05-24,725030,14732,64.2,24,53.7,24,1013.4,24,1012.2,24,8.0,24,6.3,24,12.0,999.9,75.9,,55.9,,0.0,G,999.9,1,0,0,0,0,0
1985-05-25,725030,14732,64.9,24,52.6,24,1009.8,24,1008.6,24,9.1,24,7.1,24,15.9,999.9,77.0,*,55.9,,0.0,G,999.9,0,0,0,0,0,0
1985-05-26,725020,14734,72.5,24,55.6,24,1008.3,24,1007.3,24,11.8,24,6.8,24,12.0,999.9,88.0,*,59.0,,0.0,D,999.9,0,0,0,0,0,0
1985-05-27,722950,23174,61.6,24,47.7,24,1014.4,24,1010.6,24,17.2,24,7.6,24,15.0,999.9,66.0,*,58.1,,0.0,D,999.9,0,0,0,0,0,0
1985-05-28,727410,99999,54.7,7,36.3,7,1018.2,7,962.5,7,9.9,7,5.2,7,7.0,999.9,64.9,,41.0,,0.0,G,999.9,0,0,0,0,0,0
1985-05-29,725030,14732,62.3,24,51.8,24,1013.7,24,1012.5,24,11.5,24,14.2,24,20.0,27.0,73.0,,57.9,,1.24,G,999.9,1,1,0,0,0,0
1985-05-30,725020,14734,62.1,24,51.5,24,1017.8,24,1016.6,24,11.7,24,7.3,24,13.0,999.9,72.0,,53.1,,0.0,D,999.9,0,0,0,0,0,0
1985-05-31,722950,23174,62.2,24,49.9,24,1013.8,24,1010.1,24,11.6,24,6.4,24,13.0,999.9,77.4,,55.9,,0.0,D,999.9,0,1,0,0,0,0
1985-06-01,727410,99999,57.5,4,46.4,4,1005.6,4,950.6,4,9.9,4,8.3,4,15.0,999.9,68.0,,42.1,,0.01,G,999.9,0,0,0,0,0,0
1985-06-02,722950,23174,61.0,24,46.2,24,1014.4,24,1010.7,24,16.2,24,7.2,24,14.0,21.0,67.6,,54.7,,0.0,D,999.9,0,0,0,0,0,0
1985-06-03,727410,99999,50.0,7,34.0,7,1020.2,7,963.9,7,9.9,7,3.2,7,8.0,999.9,59.0,*,35.1,,0.0,G,999.9,0,0,0,0,0,0
1985-06-04,727410,99999,55.4,6,38.0,6,1020.4,6,964.5,6,9.9,6,5.2,6,9.9,999.9,63.0,,35.1,,0.0,D,999.9,0,0,0,0,0,0
1985-06-05,722950,23174,62.9,24,52.1,24,1012.8,24,1009.1,24,8.1,24,5.1,24,11.1,999.9,69.1,*,56.3,,0.0,D,999.9,0,0,0,0,0,0
1985-06-06,725020,14734,63.9,24,54.5,24,1014.3,24,1013.3,24,8.9,24,10.2,24,15.9,22.9,75.9,*,54.0,,0.08,C,999.9,1,0,0,0,0,0
1985-06-07,725020,14734,64.2,24,46.1,24,1019.6,24,1018.5,24,16.2,24,8.8,24,15.0,21.0,77.0,,55.0,,0.0,C,999.9,0,0,0,0,0,0
1985-06-08,727410,99999,72.5,8,57.8,8,1005.6,8,951.6,8,9.9,8,7.5,8,12.0,999.9,84.9,,57.0,,0.05,G,999.9,0,0,0,0,0,0
1985-06-09,727410,99999,65.4,5,48.2,5,1005.8,5,950.3,4,9.9,5,8.5,5,9.9,999.9,84.9,,59.0,,0.27,G,999.9,0,0,0,0,0,0
1985-06-10,725030,14732,76.6,24,60.1,24,1008.3,24,1007.1,24,8.2,24,12.6,24,18.1,22.0,82.9,*,61.0,,0.0,G,999.9,0,0,0,0,0,0
1985-06-11,722950,23174,67.5,24,57.2,24,1013.3,24,1009.6,24,8.0,24,6.3,24,10.1,999.9,76.6,,62.1,,0.0,D,999.9,0,0,0,0,0,0
1985-06-12,727410,99999,51.0,5,35.8,5,1018.5,5,962.3,5,9.9,5,9.8,5,15.0,999.9,62.1,,41.0,,0.0,B,999.9,0,0,0,0,0,0
1985-06-13,722950,23174,63.7,24,56.0,24,1013.3,24,1009.6,24,5.8,24,7.5,24,12.0,999.9,69.6,,59.7,,0.0,D,999.9,0,0,0,0,0,0
1985-06-14,727410,99999,64.3,6,45.8,6,1012.8,6,957.9,5,9.9,6,4.2,6,8.0,999.9,72.0,,43.0,,0.0,I,999.9,0,0,0,0,0,0
1985-06-15,722950,23174,65.8,24,57.6,24,1010.7,24,1007.0,24,3.1,24,6.0,24,11.1,999.9,71.6,,61.9,,0.0,D,999.9,0,0,0,0,0,0
1985-06-16,727410,99999,60.0,5,52.8,5,1009.3,5,954.4,5,8.4,5,7.6,5,18.1,999.9,72.0,,43.0,,0.13,G,999.9,0,0,0,0,0,0
1985-06-17,725020,14734,69.1,24,62.2,24,1008.7,24,1007.7,24,9.9,24,9.4,24,14.0,999.9,79.0,*,62.1,,0.24,G,999.9,0,1,0,0,0,0
1985-06-18,722950,23174,64.4,24,56.7,24,1014.0,24,1010.3,24,7.1,24,7.3,24,13.0,999.9,72.0,,61.0,*,0.0,D,999.9,0,0,0,0,0,0
1985-06-19,725020,14734,73.2,24,57.2,24,1005.2,24,1004.1,24,11.6,24,10.6,24,20.0,25.1,82.0,,64.9,,0.01,G,999.9,0,0,0,0,0,0
1985-06-20,722950,23174,64.8,24,53.9,24,1010.8,24,1007.1,24,8.2,24,6.4,24,12.0,999.9,71.6,,60.6,,0.0,D,999.9,0,0,0,0,0,0
1985-06-21,722950,23174,64.8,24,53.2,24,1011.2,24,1007.5,24,13.9,24,6.5,24,14.0,999.9,71.6,,60.6,,0.0,D,999.9,0,0,0,0,0,0
1985-06-22,725020,14734,74.3,24,58.5,24,1021.2,24,1020.1,24,11.4,24,7.2,24,12.0,18.1,82.9,*,64.0,,0.0,D,999.9,0,0,0,0,0,0
1985-06-23,727410,99999,61.9,7,45.8,7,1009.3,7,954.9,7,9.9,7,10.1,7,15.0,999.9,70.0,,52.0,,0.05,G,999.9,0,0,0,0,0,0
1985-06-24,727410,99999,64.3,4,45.5,4,1021.4,4,965.7,4,9.9,4,6.2,4,9.9,999.9,72.0,*,43.0,,0.0,G,999.9,0,0,0,0,0,0
1985-06-25,725030,14732,68.0,24,50.7,24,1015.9,24,1014.6,24,14.1,24,9.1,24,15.0,999.9,86.0,,60.1,,0.8,G,999.9,0,0,0,0,0,0
1985-06-26,725020,14734,66.5,24,47.6,24,1013.1,24,1012.1,24,16.6,24,13.9,24,20.0,27.0,77.0,,59.0,,0.0,G,999.9,0,0,0,0,0,0
1985-06-27,722950,23174,64.1,24,57.9,24,1014.2,24,1010.5,24,2.9,24,5.8,24,14.0,999.9,71.1,*,58.6,,0.0,D,999.9,1,0,0,0,0,0
1985-06-28,722950,23174,63.7,24,57.8,24,1014.4,24,1010.7,24,2.7,24,5.7,24,12.0,999.9,72.0,,59.5,,0.0,D,999.9,1,0,0,0,0,0
1985-06-29,727410,99999,63.5,6,53.5,6,1022.2,6,966.8,6,9.9,6,4.7,6,9.9,999.9,73.0,,51.1,,0.36,G,999.9,0,0,0,0,0,0
1985-06-30,727410,99999,64.2,4,49.7,4,1025.1,4,969.4,4,9.9,4,4.5,4,8.0,999.9,73.0,,51.1,,0.0,G,999.9,0,0,0,0,0,0
1985-07-01,722950,23174,78.8,24,52.4,24,1014.6,24,1010.9,24,17.3,24,7.0,24,13.0,999.9,97.2,,64.6,,0.0,D,999.9,0,0,0,0,0,0
1985-07-02,727410,99999,70.5,4,57.0,4,1017.2,4,962.4,4,9.9,4,6.5,4,8.9,999.9,80.1,,57.0,,0.0,A,999.9,0,0,0,0,1,0
1985-07-03,725030,14732,73.7,24,65.9,24,1012.6,24,1011.4,24,6.3,24,9.9,24,15.9,21.0,82.9,*,61.0,,0.07,G,999.9,0,1,0,0,1,0
1985-07-04,725030,14732,77.0,24,63.3,24,1012.9,24,1011.7,24,9.0,24,7.8,24,15.0,999.9,86.0,,66.9,,0.0,D,999.9,0,0,0,0,0,0
1985-07-05,725020,14734,77.3,24,68.7,24,1014.5,24,1013.4,24,5.1,24,5.0,24,8.0,999.9,87.1,,72.0,,0.04,D,999.9,1,1,0,0,0,0
1985-07-06,725020,14734,76.2,24,70.3,24,1013.3,24,1012.2,24,5.7,24,7.4,24,15.0,999.9,84.9,,71.1,,0.0,D,999.9,1,0,0,0,0,0
1985-07-07,722950,23174,68.3,24,59.0,24,1013.7,24,1010.0,24,7.5,24,5.5,24,13.0,999.9,74.8,,63.5,,0.0,D,999.9,0,0,0,0,0,0
1985-07-08,727410,99999,77.3,6,63.4,6,1010.9,6,956.7,6,9.9,6,5.8,6,9.9,999.9,84.9,,59.0,,0.01,G,999.9,0,0,0,0,0,0
1985-07-09,725020,14734,74.1,24,67.1,24,1008.7,24,1007.6,24,6.9,24,5.9,24,10.1,999.9,82.9,*,66.0,,0.0,D,999.9,1,0,0,0,0,0
1985-07-10,725030,14732,79.1,24,70.1,24,1008.6,24,1007.4,24,5.6,24,7.9,24,13.0,20.0,87.1,*,66.9,,0.0,G,999.9,0,0,0,0,0,0
1985-07-11,727410,99999,62.2,7,47.0,7,1015.9,7,960.7,7,9.9,7,3.3,7,5.1,999.9,72.0,*,46.0,,0.02,G,999.9,0,0,0,0,0,0
1985-07-12,727410,99999,63.8,5,49.6,5,1014.9,5,959.8,5,9.9,5,2.8,5,7.0,999.9,79.0,*,46.0,,0.0,G,999.9,0,0,0,0,0,0
1985-07-13,722950,23174,68.9,24,57.8,24,1010.2,24,1006.5,24,10.4,24,6.3,24,12.0,999.9,77.0,,63.7,,0.0,D,999.9,0,0,0,0,0,0
1985-07-14,727410,99999,76.2,6,63.2,6,1010.6,6,956.5,6,9.9,6,6.5,6,9.9,999.9,82.9,,64.0,,0.0,C,999.9,0,0,0,0,0,0
1985-07-15,722950,23174,67.9,24,60.6,24,1012.0,24,1008.3,24,1.8,24,5.4,24,12.0,999.9,79.0,*,62.6,,0.0,D,999.9,1,0,0,0,0,0
1985-07-16,727410,99999,62.0,6,48.3,6,1019.9,6,964.5,6,9.9,6,3.7,6,5.1,999.9,73.9,*,48.0,,0.0,C,999.9,0,0,0,0,0,0
1985-07-17,725020,14734,75.2,24,60.4,24,1017.6,24,1016.5,24,13.9,24,9.4,24,15.0,999.9,86.0,,66.0,,0.08,G,999.9,0,0,0,0,0,0
1985-07-18,727410,99999,65.2,6,60.9,6,1015.1,6,960.3,6,9.6,6,8.0,6,9.9,999.9,78.1,,57.0,,0.54,G,999.9,0,1,0,0,0,0
1985-07-19,722950,23174,69.4,24,58.4,24,1014.9,24,1011.2,24,11.0,24,6.6,24,11.1,999.9,77.0,*,64.0,,0.0,D,999.9,0,0,0,0,0,0
1985-07-20,725030,14732,80.5,24,66.6,24,1014.1,24,1012.9,24,8.2,24,10.8,24,15.9,999.9,89.1,,72.0,,0.0,G,999.9,0,0,0,0,0,0
1985-07-21,725030,14732,81.7,24,64.7,24,1013.1,24,1011.9,24,8.5,24,7.0,24,18.1,999.9,90.0,,73.0,,0.0,G,999.9,0,0,0,0,0,0
1985-07-22,722950,23174,68.5,24,59.1,24,1012.9,24,1009.2,24,6.4,24,6.5,24,12.0,999.9,74.7,,64.4,,0.0,D,999.9,0,0,0,0,0,0
1985-07-23,722950,23174,67.4,24,58.3,24,1012.2,24,1008.6,24,3.3,24,5.2,24,11.1,18.1,74.3,,64.0,,0.0,D,999.9,0,0,0,0,0,0
1985-07-24,722950,23174,68.1,24,58.5,24,1010.9,24,1007.2,24,5.3,24,6.5,24,12.0,999.9,75.0,*,63.7,,0.0,D,999.9,0,0,0,0,0,0
1985-07-25,727410,99999,67.8,5,56.8,5,1010.0,5,955.3,5,9.9,5,6.4,5,9.9,999.9,72.0,,55.9,,0.56,G,999.9,0,0,0,0,0,0
1985-07-26,727410,99999,66.0,5,51.6,5,1019.1,5,963.8,5,9.9,5,2.8,5,6.0,999.9,75.9,,50.0,,0.0,G,999.9,0,0,0,0,0,0
1985-07-27,722950,23174,67.5,24,58.6,24,1012.8,24,1009.1,24,10.6,24,7.8,24,13.0,999.9,75.9,,63.0,,0.0,D,999.9,1,0,0,0,0,0
1985-07-28,722950,23174,67.3,24,58.0,24,1012.2,24,1008.5,24,11.7,24,7.2,24,12.0,999.9,73.2,,62.6,,0.0,D,999.9,1,0,0,0,0,0
1985-07-29,722950,23174,68.1,24,57.2,24,1012.0,24,1008.3,24,10.3,24,6.7,24,15.0,999.9,73.4,,63.9,,0.0,D,999.9,0,0,0,0,0,0
1985-07-30,727410,99999,62.5,7,49.1,7,1024.1,7,968.6,7,9.9,7,4.3,7,7.0,999.9,71.1,,53.1,,0.0,D,999.9,0,0,0,0,0,0
1985-07-31,722950,23174,67.7,24,57.5,24,1012.5,24,1008.8,24,11.5,24,6.3,24,15.9,999.9,74.1,,61.7,,0.0,D,999.9,0,0,0,0,0,0
1985-08-01,727410,99999,64.6,5,48.8,5,1025.1,5,969.5,5,9.9,5,3.2,5,8.0,999.9,75.0,,48.0,,0.0,G,999.9,0,0,0,0,0,0
1985-08-02,727410,99999,65.2,6,51.4,6,1025.7,6,969.9,6,9.9,6,3.5,6,6.0,999.9,75.9,,48.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-03,725020,14734,71.3,24,58.9,24,1023.2,24,1022.2,24,15.4,24,6.2,24,10.1,999.9,81.0,,62.1,,0.0,D,999.9,0,0,0,0,0,0
1985-08-04,727410,99999,69.1,7,55.3,6,1017.4,7,962.4,7,9.9,7,6.9,7,9.9,999.9,78.1,,55.9,,0.0,D,999.9,0,0,0,0,0,0
1985-08-05,725020,14734,74.7,24,62.6,24,1023.8,24,1022.8,24,11.8,24,7.0,24,11.1,999.9,86.0,*,64.9,,0.0,D,999.9,0,0,0,0,0,0
1985-08-06,727410,99999,69.2,5,59.2,5,1008.7,5,954.6,5,8.0,5,7.2,5,11.1,999.9,78.1,,59.0,,0.07,G,999.9,1,0,0,0,1,0
1985-08-07,722950,23174,68.5,24,57.4,24,1014.4,24,1010.7,24,8.2,24,6.4,24,12.0,999.9,73.9,,61.5,,0.0,D,999.9,0,0,0,0,0,0
1985-08-08,727410,99999,72.7,6,57.8,6,1014.0,6,959.5,6,9.9,6,5.7,6,8.9,999.9,81.0,,57.0,,0.0,G,999.9,0,0,0,0,0,0
1985-08-09,725020,14734,79.4,24,67.4,24,1016.7,24,1015.7,24,6.9,24,6.1,24,11.1,999.9,90.0,*,71.1,,0.0,G,999.9,1,0,0,0,0,0
1985-08-10,722950,23174,67.7,24,55.9,24,1014.6,24,1010.9,24,11.4,24,7.0,24,15.0,999.9,75.9,,64.4,,0.0,D,999.9,0,0,0,0,0,0
1985-08-11,727410,99999,57.7,6,47.8,6,1023.5,6,967.7,6,8.3,6,3.7,6,9.9,999.9,71.1,*,44.1,,0.0,G,999.9,1,0,0,0,0,0
1985-08-12,725020,14734,77.7,24,58.7,24,1017.0,24,1015.9,24,13.2,24,8.9,24,13.0,999.9,90.0,,68.0,,0.0,D,999.9,0,0,0,0,1,0
1985-08-13,722950,23174,66.0,24,53.6,24,1015.8,24,1012.1,24,13.3,24,7.8,24,14.0,999.9,73.2,,61.3,,0.0,D,999.9,0,0,0,0,0,0
1985-08-14,722950,23174,66.7,24,53.8,24,1015.1,24,1011.4,24,13.8,24,7.6,24,15.9,999.9,72.0,,61.2,,0.0,D,999.9,0,0,0,0,0,0
1985-08-15,727410,99999,59.1,6,48.0,6,1016.6,6,961.3,6,9.9,6,5.3,6,11.1,999.9,75.9,,46.9,,0.0,D,999.9,0,0,0,0,0,0
1985-08-16,727410,99999,63.1,6,50.5,6,1018.0,6,962.7,6,9.9,6,1.8,6,8.0,999.9,75.9,,46.9,,0.0,D,999.9,0,0,0,0,0,0
1985-08-17,725020,14734,75.3,24,55.6,24,1018.7,24,1017.6,24,15.5,24,7.7,24,11.1,999.9,84.9,,66.9,,0.0,D,999.9,0,0,0,0,0,0
1985-08-18,722950,23174,67.6,24,56.4,24,1015.4,24,1011.7,24,9.3,24,6.6,24,14.0,999.9,73.9,*,63.7,,0.0,D,999.9,0,0,0,0,0,0
1985-08-19,722950,23174,67.0,24,56.6,24,1015.5,24,1011.8,24,8.7,24,7.2,24,15.0,999.9,75.2,,61.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-20,727410,99999,54.3,7,47.8,7,1022.8,5,967.1,7,9.9,7,4.0,7,6.0,999.9,59.0,,50.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-21,727410,99999,58.0,7,50.3,7,1024.0,7,968.0,7,9.9,7,3.1,7,5.1,999.9,66.9,,50.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-22,725020,14734,70.0,24,56.2,24,1017.0,24,1016.0,24,10.6,24,7.1,24,12.0,999.9,77.0,*,63.0,,0.02,G,999.9,0,0,0,0,0,0
1985-08-23,722950,23174,68.9,24,55.0,24,1012.8,24,1009.1,24,12.7,24,6.7,24,14.0,999.9,75.9,*,59.0,,0.0,C,999.9,0,0,0,0,0,0
1985-08-24,725020,14734,70.8,24,55.4,24,1020.5,24,1019.4,24,13.1,24,6.4,24,11.1,999.9,80.1,,61.0,,0.0,C,999.9,0,0,0,0,0,0
1985-08-25,722950,23174,74.9,24,57.5,24,1008.8,24,1005.1,24,15.1,24,6.1,24,13.0,999.9,82.6,,65.8,,0.0,D,999.9,0,0,0,0,0,0
1985-08-26,727410,99999,62.0,6,49.2,6,1021.9,6,966.5,5,9.9,6,4.5,6,8.0,999.9,73.9,,46.0,,0.0,C,999.9,0,0,0,0,0,0
1985-08-27,727410,99999,65.0,7,56.7,7,1022.3,7,966.9,7,9.9,7,6.7,7,9.9,999.9,73.9,,48.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-28,722950,23174,70.2,24,61.6,24,1014.5,24,1010.8,24,3.7,24,6.3,24,12.0,999.9,77.5,,66.4,,0.0,D,999.9,1,0,0,0,0,0
1985-08-29,722950,23174,74.8,24,61.6,24,1011.2,24,1007.5,24,11.2,24,6.5,24,13.0,999.9,84.0,*,66.4,,0.0,D,999.9,0,0,0,0,0,0
1985-08-30,722950,23174,76.6,24,61.7,24,1010.7,24,1007.0,24,15.7,24,7.1,24,12.0,999.9,88.7,,68.0,,0.0,D,999.9,0,0,0,0,0,0
1985-08-31,722950,23174,76.3,24,61.6,24,1011.4,24,1007.7,24,16.7,24,6.6,24,15.0,999.9,88.7,,69.6,,0.0,D,999.9,0,0,0,0,0,0
1985-09-01,725020,14734,66.3,24,52.7,24,1024.0,24,1022.9,24,18.8,24,7.1,24,11.1,999.9,73.9,*,57.9,,0.0,G,999.9,0,0,0,0,0,0
1985-09-02,722950,23174,72.9,24,60.3,24,1012.2,24,1008.5,24,12.2,24,6.3,24,14.0,999.9,82.2,,67.6,,0.0,D,999.9,0,0,0,0,0,0
1985-09-03,725030,14732,75.5,24,64.3,24,1019.9,24,1018.7,24,7.9,24,6.7,24,13.0,999.9,84.9,*,66.9,,0.0,G,999.9,0,0,0,0,0,0
1985-09-04,727410,99999,65.3,7,58.7,7,1011.8,7,957.0,7,7.4,7,4.1,7,8.9,999.9,77.0,*,55.0,,0.03,G,999.9,1,0,0,0,0,0
1985-09-05,727410,99999,68.8,6,62.0,6,1009.1,6,954.8,6,8.3,6,3.6,6,8.9,999.9,77.0,,55.0,,0.0,G,999.9,1,0,0,0,0,0
1985-09-06,722950,23174,66.2,24,53.1,24,1013.7,24,1010.0,24,17.4,24,6.9,24,14.0,999.9,72.0,*,61.0,,0.02,G,999.9,0,0,0,0,0,0
1985-09-07,722950,23174,68.2,24,54.2,24,1016.3,24,1012.6,24,22.0,24,7.1,24,15.0,999.9,75.0,*,61.0,,0.0,G,999.9,0,0,0,0,0,0
1985-09-08,722950,23174,69.4,24,55.8,24,1017.6,24,1013.9,24,19.7,24,8.6,24,15.0,999.9,75.2,,62.8,,0.0,D,999.9,0,0,0,0,0,0
1985-09-09,727410,99999,59.5,4,54.0,4,1017.9,4,962.5,4,9.9,4,6.8,4,9.9,999.9,68.0,,55.0,,1.29,G,999.9,0,1,0,0,0,0
1985-09-10,727410,99999,53.0,4,43.6,4,1024.7,4,968.4,4,9.9,4,6.5,4,9.9,999.9,61.0,,45.0,,0.03,G,999.9,0,0,0,0,0,0
1985-09-11,727410,99999,50.6,7,37.9,7,1029.6,7,972.9,7,8.6,7,4.0,7,9.9,999.9,62.1,*,34.0,,0.0,G,999.9,0,0,0,0,0,0
1985-09-12,727410,99999,50.3,7,35.7,7,1032.3,7,975.5,7,8.6,7,5.5,7,9.9,999.9,62.1,,34.0,,0.0,D,999.9,1,0,0,0,0,0
1985-09-13,727410,99999,55.2,5,40.0,5,1037.0,5,980.0,5,9.9,5,6.0,5,9.9,999.9,61.0,*,37.9,,0.0,B,999.9,0,0,0,0,0,0
1985-09-14,725030,14732,60.9,24,44.7,24,1031.2,24,1030.0,24,19.9,24,10.7,24,15.0,999.9,71.1,*,50.0,,0.0,G,999.9,0,0,0,0,0,0
1985-09-15,727410,99999,55.7,6,42.7,6,1029.9,6,973.2,6,9.9,6,6.4,6,12.0,999.9,66.0,*,39.9,,0.0,D,999.9,0,0,0,0,0,0
1985-09-16,725020,14734,65.5,24,44.8,24,1025.8,24,1024.7,24,17.4,24,6.1,24,8.9,999.9,75.9,*,55.0,,0.0,D,999.9,0,0,0,0,0,0
1985-09-17,727410,99999,65.1,7,58.0,7,1008.3,7,953.5,7,9.6,6,10.2,7,15.0,999.9,68.0,,50.0,,0.0,D,999.9,0,0,0,0,0,0
1985-09-18,722950,23174,63.8,24,50.0,24,1008.9,24,1005.3,24,17.4,24,9.7,24,15.9,20.0,72.0,,59.0,,0.0,D,999.9,0,0,0,0,0,0
1985-09-19,722950,23174,65.1,24,47.6,24,1014.4,24,1010.7,24,17.6,24,7.3,24,20.0,999.9,72.0,*,59.0,,0.0,D,999.9,0,0,0,0,0,0
1985-09-20,725030,14732,75.8,24,61.6,24,1023.4,24,1022.2,24,6.2,24,6.1,24,15.0,999.9,88.0,*,63.0,,0.0,G,999.9,0,0,0,0,0,0
1985-09-21,722950,23174,68.4,24,54.4,24,1013.7,24,1010.0,24,14.5,24,7.1,24,15.0,999.9,78.1,*,58.8,,0.0,D,999.9,0,0,0,0,0,0
1985-09-22,722950,23174,67.7,24,55.8,24,1010.8,24,1007.1,24,11.6,24,5.9,24,12.0,999.9,78.1,,61.0,,0.0,D,999.9,1,0,0,0,0,0
1985-09-23,727410,99999,52.3,6,50.2,6,1004.6,6,949.4,6,8.1,6,3.8,6,5.1,999.9,57.0,,48.0,,0.15,G,999.9,0,1,0,0,0,0
1985-09-24,722950,23174,72.0,24,55.7,24,1014.2,24,1010.5,24,10.1,24,5.2,24,13.0,999.9,88.0,*,64.8,,0.0,D,999.9,0,0,0,0,0,0
1985-09-25,727410,99999,37.0,6,30.4,6,1017.3,6,960.4,6,9.6,6,4.6,6,8.0,999.9,44.1,,30.0,,0.01,G,999.9,0,1,0,0,0,0
1985-09-26,727410,99999,44.5,6,33.7,6,1014.6,6,958.3,6,9.9,6,3.9,6,6.0,999.9,57.9,*,30.0,,0.01,G,999.9,0,0,0,0,0,0
1985-09-27,727410,99999,46.6,7,31.4,7,1013.3,7,957.2,7,9.9,7,7.7,7,15.0,999.9,61.0,*,30.9,,0.0,G,999.9,0,0,0,0,0,0
1985-09-28,722950,23174,67.9,24,57.3,24,1011.2,24,1007.5,24,15.4,24,7.1,24,14.0,999.9,73.0,*,64.4,,0.0,D,999.9,0,0,0,0,0,0
1985-09-29,725020,14734,64.6,24,50.6,24,1027.4,24,1026.3,24,15.4,24,4.7,24,8.0,999.9,75.0,*,53.1,,0.0,D,999.9,0,0,0,0,0,0
1985-09-30,725030,14732,66.3,24,55.7,24,1024.5,24,1023.3,24,7.7,24,8.7,24,15.0,999.9,75.9,,55.9,,0.0,G,999.9,0,0,0,0,0,0
1985-10-01,725020,14734,66.9,24,59.0,24,1019.2,24,1018.1,24,7.9,24,6.8,24,11.1,999.9,78.1,*,57.9,,0.0,D,999.9,1,0,0,0,0,0
1985-10-02,722950,23174,68.2,24,56.5,24,1011.5,24,1007.9,24,10.1,24,6.2,24,15.0,999.9,75.9,*,59.2,,0.0,D,999.9,0,0,0,0,0,0
1985-10-03,727410,99999,52.8,7,38.6,7,1012.4,7,956.7,7,9.9,7,8.7,7,12.0,999.9,61.0,*,30.0,,0.0,G,999.9,0,0,0,0,0,0
1985-10-04,727410,99999,49.6,6,46.2,6,1004.4,6,949.2,6,6.8,6,7.2,6,15.0,999.9,61.0,,41.0,,1.46,G,999.9,0,1,0,0,1,0
1985-10-05,722950,23174,74.2,24,58.0,24,1016.9,24,1013.2,24,14.0,24,5.9,24,15.0,999.9,86.4,,67.3,,0.0,D,999.9,0,0,0,0,0,0
1985-10-06,727410,99999,41.3,6,33.6,6,1012.6,6,956.5,6,9.9,6,8.0,6,9.9,999.9,46.9,*,35.1,,0.04,G,999.9,0,0,0,0,0,0
1985-10-07,725020,14734,54.4,24,41.9,24,1020.8,24,1019.8,24,20.2,24,8.0,24,12.0,19.0,64.9,*,45.0,,0.0,D,999.9,0,0,0,0,0,0
1985-10-08,725020,14734,57.7,24,46.0,24,1031.8,24,1030.8,24,14.9,24,7.9,24,13.0,999.9,68.0,*,48.0,,0.0,D,999.9,0,0,0,0,0,0
1985-10-09,727410,99999,37.0,4,28.5,4,1023.5,4,966.6,4,9.9,4,5.2,4,8.0,999.9,45.0,*,28.9,,0.0,C,999.9,0,0,0,0,0,0
1985-10-10,727410,99999,36.4,6,28.3,6,1024.4,6,967.3,6,9.9,6,2.0,6,6.0,999.9,48.0,*,28.9,,0.0,C,999.9,0,0,0,0,0,0
1985-10-11,722950,23174,67.3,24,52.2,24,1015.1,24,1011.5,24,13.8,24,9.4,24,17.1,999.9,80.2,,56.8,,0.0,G,999.9,0,0,0,0,0,0
